PK,UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,YEAR,MONTH
41918,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,7
41919,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,7
41920,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,7
41921,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,8
41922,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,8
41923,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,9
41924,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,9
41925,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,10
41926,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,10
41927,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,10
41928,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,11
41929,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,11
41930,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,11
41931,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,12
41932,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,12
41933,WS,YYZ,"Toronto, Canada",FLL,"Fort Lauderdale, FL",2016,12
41934,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,1
41935,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,1
41936,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,2
41937,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,2
41938,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,3
41939,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,3
41940,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,4
41941,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,4
41942,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,5
41943,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,5
41944,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,6
41945,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,6
41946,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,7
41947,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,7
41948,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,8
41949,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,8
41950,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,9
41951,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,9
41952,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,10
41953,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,10
41954,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,11
41955,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,11
41956,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,12
41957,WS,YYZ,"Toronto, Canada",LAS,"Las Vegas, NV",2016,12
41958,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,6
41959,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,6
41960,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,7
41961,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,7
41962,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,7
41963,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,8
41964,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,8
41965,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,8
41966,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,9
41967,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,9
41968,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,10
41969,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,10
41970,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,10
41971,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,11
41972,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,11
41973,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,11
41974,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,12
41975,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,12
41976,WS,YYZ,"Toronto, Canada",LAX,"Los Angeles, CA",2016,12
41977,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,1
41978,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,1
41979,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,1
41980,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,2
41981,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,2
41982,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,2
41983,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,3
41984,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,3
41985,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,3
41986,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,4
41987,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,4
41988,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,4
41989,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,5
41990,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,5
41991,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,5
41992,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,6
41993,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,6
41994,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,6
41995,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,7
41996,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,7
41997,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,7
41998,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,8
41999,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,8
42000,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,8
42001,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,9
42002,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,9
42003,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,9
42004,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,10
42005,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,10
42006,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,10
42007,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,11
42008,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,11
42009,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,11
42010,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,12
42011,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,12
42012,WS,YYZ,"Toronto, Canada",LGA,"New York, NY",2016,12
42013,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,1
42014,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,1
42015,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,1
42016,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,2
42017,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,2
42018,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,3
42019,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,3
42020,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,3
42021,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,4
42022,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,4
42023,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,4
42024,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,5
42025,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,5
42026,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,5
42027,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,6
42028,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,6
42029,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,6
42030,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,7
42031,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,7
42032,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,8
42033,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,8
42034,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,9
42035,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,9
42036,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,10
42037,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,10
42038,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,10
42039,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,11
42040,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,11
42041,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,11
42042,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,12
42043,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,12
42044,WS,YYZ,"Toronto, Canada",MCO,"Orlando, FL",2016,12
42045,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,1
42046,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,1
42047,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,1
42048,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,2
42049,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,2
42050,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,2
42051,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,3
42052,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,3
42053,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,3
42054,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,4
42055,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,4
42056,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,4
42057,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,10
42058,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,10
42059,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,10
42060,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,11
42061,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,11
42062,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,11
42063,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,12
42064,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,12
42065,WS,YYZ,"Toronto, Canada",MIA,"Miami, FL",2016,12
42066,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,3
42067,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,3
42068,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,4
42069,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,5
42070,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,5
42071,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,5
42072,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,6
42073,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,6
42074,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,6
42075,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,6
42076,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,7
42077,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,8
42078,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,9
42079,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,10
42080,WS,YYZ,"Toronto, Canada",MYR,"Myrtle Beach, SC",2016,11
42081,WS,YYZ,"Toronto, Canada",PBI,"West Palm Beach/Palm Beach, FL",2016,1
42082,WS,YYZ,"Toronto, Canada",PBI,"West Palm Beach/Palm Beach, FL",2016,1
42083,WS,YYZ,"Toronto, Canada",PBI,"West Palm Beach/Palm Beach, FL",2016,2
42084,WS,YYZ,"Toronto, Canada",PBI,"West Palm Beach/Palm Beach, FL",2016,2
42085,WS,YYZ,"Toronto, Canada",PBI,"West Palm Beach/Palm Beach, FL",2016,3
42086,WS,YYZ,"Toronto, Canada",PBI,"West Palm Beach/Palm Beach, FL",2016,3
42087,WS,YYZ,"Toronto, Canada",PBI,"West Palm Beach/Palm Beach, FL",2016,4
42088,WS,YYZ,"Toronto, Canada",PBI,"West Palm Beach/Palm Beach, FL",2016,4
42089,WS,YYZ,"Toronto, Canada",PBI,"West Palm Beach/Palm Beach, FL",2016,4
42090,WS,YYZ,"Toronto, Canada",PBI,"West Palm Beach/Palm Beach, FL",2016,12
42091,WS,YYZ,"Toronto, Canada",PBI,"West Palm Beach/Palm Beach, FL",2016,12
42092,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,1
42093,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,1
42094,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,1
42095,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,2
42096,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,2
42097,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,2
42098,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,3
42099,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,3
42100,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,3
42101,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,4
42102,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,4
42103,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,5
42104,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,5
42105,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,6
42106,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,6
42107,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,6
42108,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,7
42109,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,7
42110,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,8
42111,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,8
42112,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,9
42113,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,9
42114,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,10
42115,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,10
42116,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,10
42117,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,11
42118,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,11
42119,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,11
42120,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,12
42121,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,12
42122,WS,YYZ,"Toronto, Canada",PHX,"Phoenix, AZ",2016,12
42123,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,1
42124,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,1
42125,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,1
42126,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,2
42127,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,2
42128,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,3
42129,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,3
42130,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,3
42131,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,4
42132,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,4
42133,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,4
42134,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,10
42135,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,10
42136,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,11
42137,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,11
42138,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,11
42139,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,12
42140,WS,YYZ,"Toronto, Canada",PSP,"Palm Springs, CA",2016,12
42141,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,1
42142,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,1
42143,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,1
42144,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,2
42145,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,2
42146,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,2
42147,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,3
42148,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,3
42149,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,3
42150,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,4
42151,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,4
42152,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,4
42153,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,5
42154,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,5
42155,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,6
42156,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,6
42157,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,6
42158,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,7
42159,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,7
42160,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,8
42161,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,8
42162,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,9
42163,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,9
42164,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,10
42165,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,10
42166,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,10
42167,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,11
42168,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,11
42169,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,11
42170,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,12
42171,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,12
42172,WS,YYZ,"Toronto, Canada",RSW,"Fort Myers, FL",2016,12
42173,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,1
42174,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,2
42175,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,3
42176,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,4
42177,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,4
42178,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,5
42179,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,6
42180,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,6
42181,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,7
42182,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,8
42183,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,9
42184,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,9
42185,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,10
42186,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,10
42187,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,11
42188,WS,YYZ,"Toronto, Canada",SJU,"San Juan, PR",2016,12
42189,WS,YYZ,"Toronto, Canada",SRQ,"Sarasota/Bradenton, FL",2016,1
42190,WS,YYZ,"Toronto, Canada",SRQ,"Sarasota/Bradenton, FL",2016,1
42191,WS,YYZ,"Toronto, Canada",SRQ,"Sarasota/Bradenton, FL",2016,2
42192,WS,YYZ,"Toronto, Canada",SRQ,"Sarasota/Bradenton, FL",2016,3
42193,WS,YYZ,"Toronto, Canada",SRQ,"Sarasota/Bradenton, FL",2016,4
42194,WS,YYZ,"Toronto, Canada",SRQ,"Sarasota/Bradenton, FL",2016,12
42195,WS,YYZ,"Toronto, Canada",SRQ,"Sarasota/Bradenton, FL",2016,12
42196,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,1
42197,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,1
42198,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,1
42199,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,2
42200,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,2
42201,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,3
42202,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,3
42203,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,4
42204,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,4
42205,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,5
42206,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,5
42207,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,6
42208,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,6
42209,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,6
42210,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,7
42211,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,8
42212,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,8
42213,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,9
42214,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,9
42215,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,9
42216,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,10
42217,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,10
42218,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,10
42219,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,11
42220,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,11
42221,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,11
42222,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,12
42223,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,12
42224,WS,YYZ,"Toronto, Canada",TPA,"Tampa, FL",2016,12
42225,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,1
42226,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,2
42227,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,3
42228,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,4
42229,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,5
42230,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,6
42231,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,7
42232,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,7
42233,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,8
42234,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,8
42235,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,9
42236,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,9
42237,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,10
42238,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,10
42239,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,11
42240,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,11
42241,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,12
42242,WW,BOS,"Boston, MA",KEF,"Keflavik/Reykjavik, Iceland",2016,12
42243,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,1
42244,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,2
42245,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,3
42246,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,4
42247,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,5
42248,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,6
42249,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,6
42250,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,7
42251,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,7
42252,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,8
42253,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,8
42254,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,9
42255,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,9
42256,WW,BWI,"Baltimore, MD",KEF,"Keflavik/Reykjavik, Iceland",2016,10
